deliverableId,claimId,jsonPath,kind,status,attributionHint,inExpectedSourceFile,bestScore,topEvidenceFile,text
"d7","d7:25:$.evidence[0].finding","$.evidence[0].finding","evidence_line","supported","","","0.744","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","Texas State (1,500 meters) on EnergyCAP: chargebacks “hard to understand,” help docs “lacking details.” 132 G2/Capterra reviews corroborate."
"d7","d7:26:$.evidence[0].confidence","$.evidence[0].confidence","evidence_line","supported","","","0.85","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","STRONG (primary + secondary)"
"d7","d7:27:$.evidence[1].headline","$.evidence[1].headline","evidence_line","supported","","","0.85","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","The finance/ops split is structural and unsolved"
"d7","d7:28:$.evidence[1].finding","$.evidence[1].finding","evidence_line","supported","","","0.85","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","Chamberlain (ops): “I care more about demand and usage.” Ault (finance): same split, opposite chair. No tool serves both from one platform."
"d7","d7:29:$.evidence[1].confidence","$.evidence[1].confidence","evidence_line","supported","","","0.85","research/Interview Summary Documents/Clear_Current_Interview_Summary_Troy_Nevells_UT_Austin (1).docx","STRONG (multi-source primary)"
"d7","d7:30:$.evidence[2].headline","$.evidence[2].headline","evidence_line","supported","","","0.85","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Regulatory intelligence is confirmed white space"
"d7","d7:31:$.evidence[2].finding","$.evidence[2].finding","evidence_line","supported","","","0.785","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Combs: “super powerful.” PPL Pennsylvania decision date 7/1/2026 = universities’ first fiscal day. Zero competitors offer it."
"d7","d7:32:$.evidence[2].confidence","$.evidence[2].confidence","evidence_line","supported","","","0.85","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","STRONG (primary + secondary + regulatory)"
"d7","d7:33:$.evidence[3].headline","$.evidence[3].headline","evidence_line","supported","","","0.85","research/outputs/00_master_corpus.txt","Dead meter detection has a named ROI"
"d7","d7:34:$.evidence[3].finding","$.evidence[3].finding","evidence_line","supported","","","0.785","research/outputs/00_master_corpus.txt","Czubkowski (Ascension): “more than $1M/year” recovered on ghost meters alone. $265M spend across ~100 hospitals."
"d7","d7:35:$.evidence[3].confidence","$.evidence[3].confidence","evidence_line","supported","","","0.85","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","PRIMARY (inherently credible at scale)"
"d7","d7:36:$.evidence[4].headline","$.evidence[4].headline","evidence_line","supported","","","0.85","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Billing errors are government-documented, not folklore"
"d7","d7:37:$.evidence[4].finding","$.evidence[4].finding","evidence_line","supported","","","0.779","research/outputs/secondary/agents/s03_Priya_Nair.md","FERC $108M FirstEnergy; RI PUC 83% pass-through; PPL PA investigation; Harvard Law information asymmetry."
"d7","d7:38:$.evidence[4].confidence","$.evidence[4].confidence","evidence_line","supported","","","0.85","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","STRONG (all government / regulatory / academic)"
"d7","d7:39:$.evidence[5].headline","$.evidence[5].headline","evidence_line","supported","","","0.85","research/outputs/00_master_corpus.txt","Third-party segmentation from a credible engineer"
"d7","d7:40:$.evidence[5].finding","$.evidence[5].finding","evidence_line","supported","","","0.85","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","Troy Nevels (UT Austin): “if UT didn’t have a district energy system…” — named Panda and Frito-Lay unprompted as Clear Current use cases."
"d7","d7:41:$.evidence[5].confidence","$.evidence[5].confidence","evidence_line","supported","","","0.68","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","PRIMARY (unusually strong qualitative signal)"
"d7","d7:42:$.evidence[6].headline","$.evidence[6].headline","evidence_line","supported","","","0.85","research/outputs/primary/agents/08_David_Okonkwo.md","The incumbent’s data backbone is not proprietary"
"d7","d7:43:$.evidence[6].finding","$.evidence[6].finding","evidence_line","supported","","","0.708","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","ENGIE Impact uses Arcadia’s Arc API. 20-year moat is historical data, not analytics. Walt Taylor (Panda): ENGIE should “just bolt on” an LLM."
"d7","d7:44:$.evidence[6].confidence","$.evidence[6].confidence","evidence_line","supported","","","0.85","research/outputs/00_master_corpus.txt","STRONG (primary + technical documentation)"
"d7","d7:45:$.evidence[7].headline","$.evidence[7].headline","evidence_line","supported","","","0.719","research/outputs/secondary/agents/s02_Dana_Park.md","Demand ratchets: NREL-cited example — 1,000 kW summer peak at 80% ratchet can lock ~$144K/year"
"d7","d7:46:$.evidence[7].finding","$.evidence[7].finding","evidence_line","supported","","","0.626","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","D1 synthesis secondary corroboration: NREL ratchet math; DOE band that demand charges are 30–70% of commercial bills; Panda (Georgia Power) ratchet narrative in primary."
"d7","d7:47:$.evidence[7].confidence","$.evidence[7].confidence","evidence_line","supported","","","0.85","research/outputs/secondary/agents/s02_Dana_Park.md","STRONG (government + primary industry)"
"d7","d7:48:$.quotes[0].text","$.quotes[0].text","narrative","supported","Phil Combs · M&V / Digital Services, Trane Technologies","false","0.85","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","The regulatory intelligence piece I think is super powerful. Knowing what’s happening at the state PUC level — what rates are changing and when — I don’t know anything else that does that."
"d7","d7:49:$.quotes[0].speaker","$.quotes[0].speaker","narrative","supported","Phil Combs · M&V / Digital Services, Trane Technologies","true","0.85","research/Interview Summary Documents/Clear_Current_Interview_Summary_Phil_Combs_Trane.docx","Phil Combs · M&V / Digital Services, Trane Technologies"
"d7","d7:50:$.quotes[0].useFor","$.quotes[0].useFor","narrative","supported","Phil Combs · M&V / Digital Services, Trane Technologies","false","0.486","research/outputs/00_master_corpus.txt","Competitive differentiation slide. Outside voice = no spin risk."
"d7","d7:51:$.quotes[1].text","$.quotes[1].text","narrative","supported","Andi Ault · Sr. Associate Director of Finance, UT Austin","true","0.85","research/Call Transcripts/CC Research - Andi Ault, UT Utilities Finance.docx","Flagging anomalies would be the first process so that that is streamlined and featured and flagged rather than looking for it."
"d7","d7:52:$.quotes[1].speaker","$.quotes[1].speaker","narrative","supported","Andi Ault · Sr. Associate Director of Finance, UT Austin","true","0.85","research/Interview Summary Documents/Clear_Current_Interview_Summary_Andi_Ault_UT_Austin.docx","Andi Ault · Sr. Associate Director of Finance, UT Austin"
"d7","d7:53:$.quotes[1].useFor","$.quotes[1].useFor","narrative","supported","Andi Ault · Sr. Associate Director of Finance, UT Austin","false","0.765","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","Product/persona slide. Exact buyer says exactly what the Push tier does."
"d7","d7:54:$.quotes[2].text","$.quotes[2].text","narrative","supported","John Culver / Scott Sukits · AdventHealth","true","0.85","research/Interview Summary Documents/Clear_Current_Interview_Summary_AdventHealth.docx","It being a little bit smarter and knowing how to interpret what’s on the bills and not just interpret, but tell us why we should care and what we can do to change it."
"d7","d7:55:$.quotes[2].speaker","$.quotes[2].speaker","narrative","supported","John Culver / Scott Sukits · AdventHealth","true","0.85","research/Call Transcripts/CC Research, AdventHealth.docx","John Culver / Scott Sukits · AdventHealth"
"d7","d7:56:$.quotes[2].useFor","$.quotes[2].useFor","narrative","supported","John Culver / Scott Sukits · AdventHealth","false","0.531","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Problem/solution slide. A 55-hospital ENGIE customer names the gap."
"d7","d7:57:$.pilotStory.raw","$.pilotStory.raw","narrative","supported","","","0.496","research/outputs/00_master_corpus.txt","Pilots surface billing issues and dollar estimates — recovery still runs through the customer’s dispute process."
"d7","d7:58:$.pilotStory.distinction","$.pilotStory.distinction","narrative","supported","","","0.472","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Identified ≠ realized. Spieler’s question is the one every investor asks. Lead with whether a documented utility credit exists for a CC-supported finding — not an unaudited aggregate headline."
"d7","d7:59:$.pilotStory.investorReady","$.pilotStory.investorReady","narrative","partially_supported","","","0.39","research/outputs/00_master_corpus.txt","“We structure audits and dispute packages so customers can pursue credits with their utilities. We track identified vs. realized explicitly and will cite named recovery cases when utility documentation exists — we do not equate modeled savings with cash recovered.”"
"d7","d7:60:$.pilotStory.pricingScenarios[2].assumption","$.pilotStory.pricingScenarios[2].assumption","narrative","supported","","","0.51","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Illustrative $2M identified-value pool × 2%"
"d7","d7:61:$.objections[0].q","$.objections[0].q","narrative","supported","","","0.85","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","Why won’t EnergyCAP or ENGIE just add AI?"
"d7","d7:62:$.objections[0].a","$.objections[0].a","narrative","supported","","","0.504","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","Legacy architecture isn’t a 6-month sprint. ENGIE’s AI is internal by design (consulting revenue conflict). Arcadia is migration-bound 12–24 months. Our moat is institutional domain depth — campus chargeback, regulatory intel — that takes 18+ months to build correctly."
"d7","d7:63:$.objections[0].unresolved","$.objections[0].unresolved","narrative","supported","","","0.729","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","Private roadmaps could change; absence of evidence ≠ evidence of absence."
"d7","d7:64:$.objections[1].q","$.objections[1].q","narrative","supported","","","0.744","research/outputs/00_master_corpus.txt","Those pilot “identified savings” numbers — has any utility actually paid out?"
"d7","d7:65:$.objections[1].a","$.objections[1].a","narrative","supported","","","0.502","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","Precisely: identified, not yet recovered at documentation level. Three pilots in active utility dialogue. Documented recoveries before Series A close. We do not pretend to automate political recovery. Honesty is the differentiator."
"d7","d7:66:$.objections[1].unresolved","$.objections[1].unresolved","narrative","supported","","","0.85","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","Needs a documented credit letter before May."
"d7","d7:67:$.objections[2].a","$.objections[2].a","narrative","supported","","","0.607","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","AI-assisted invoice ingestion today = zero utility API dependency. Aggregation partnerships (incl. Arcadia’s Arc, which ENGIE uses) available as we scale. First barrier isn’t access — it’s insight."
"d7","d7:68:$.objections[2].unresolved","$.objections[2].unresolved","narrative","supported","","","0.708","research/Interview Summary Documents/Clear_Current_Interview_Summary_AdventHealth.docx","Specific utility coverage vs 73-utility accounts (AdventHealth)."
"d7","d7:69:$.objections[3].q","$.objections[3].q","narrative","supported","","","0.85","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","Enterprise IT security will kill your sales cycle."
"d7","d7:70:$.objections[3].a","$.objections[3].a","narrative","supported","","","0.598","research/outputs/00_master_corpus.txt","Real risk — AdventHealth 2.5 years post-Johnson Controls hack. GTM sequences around it: start with campus energy managers who have direct budget authority. SOC 2 Type II on infrastructure roadmap before scaling to systems at AdventHealth’s size."
"d7","d7:71:$.objections[3].unresolved","$.objections[3].unresolved","narrative","supported","","","0.68","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","SOC 2 status and timeline — Jake Masters."
"d7","d7:72:$.objections[4].q","$.objections[4].q","narrative","supported","","","0.85","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","Higher ed is a tough buyer. Why start there?"
"d7","d7:73:$.objections[4].a","$.objections[4].a","narrative","supported","","","0.58","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","Predictable, not slow. Jan–Feb budget, Mar–May procurement, Sept 1 FY start. EnergyCAP comparable confirms $50–75K willingness to pay. Arcadia has zero HE customers in 14 months. Underserved, not unattractive."
"d7","d7:74:$.objections[4].unresolved","$.objections[4].unresolved","narrative","supported","","","0.85","research/outputs/00_master_corpus.txt","Any current paid university reference before May?"
"d7","d7:75:$.objections[5].q","$.objections[5].q","narrative","supported","","","0.68","research/outputs/00_master_corpus.txt","AI energy management is crowded. Real differentiation?"
"d7","d7:76:$.objections[5].a","$.objections[5].a","narrative","supported","","","0.567","research/outputs/00_master_corpus.txt","Three things none of them do: NL interface for energy managers, PUC rate case alerts before budget lock, district energy cost allocation with conservation incentives. These are core design choices, not bolt-ons."
"d7","d7:77:$.objections[6].q","$.objections[6].q","narrative","partially_supported","","","0.378","research/outputs/00_master_corpus.txt","Seed-stage energy AI has promised autonomy and delivered HITL. Why different?"
"d7","d7:78:$.objections[6].a","$.objections[6].a","narrative","supported","","","0.665","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","Product Context explicit: Spot ≠ Resolve. Spieler hybrid pricing aligns incentives. Walston’s $1M recovery needed board escalation — recovery is political, not algorithmic. We assist; we don’t pretend to automate."
"d7","d7:79:$.objections[6].unresolved","$.objections[6].unresolved","narrative","supported","","","0.68","research/outputs/primary/agents/04_James_Park.md","Current contract outcome commitment structure."
"d7","d7:80:$.moat[0].why","$.moat[0].why","narrative","supported","","","0.7","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","Outcome-linked ingestion (error → dispute → credit → utility → rate case environment). Can’t be bought. Competitor faces 3-year data disadvantage that compounds."
"d7","d7:81:$.moat[1].name","$.moat[1].name","narrative","supported","","","0.85","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Campus chargeback as structural switching cost"
"d7","d7:82:$.moat[1].why","$.moat[1].why","narrative","supported","","","0.584","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","Once a university’s chargeback model is configured, switching = re-entering years of institutional logic. 15–20 university configs by 2028 = ERP-level lock-in."
"d7","d7:83:$.moat[2].name","$.moat[2].name","narrative","supported","","","0.85","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","Regulatory intelligence as recurring urgency"
"d7","d7:84:$.moat[2].why","$.moat[2].why","narrative","supported","","","0.531","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","Ingests unstructured filings from 50 PUCs, maps to accounts, translates to dollars. Rate cases are continuous. Zero competitors have started. First mover compounds."
"d7","d7:85:$.moat[3].why","$.moat[3].why","narrative","supported","","","0.65","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","Ault’s #1 wish: financial system integration. Once embedded in budget planning, removing Clear Current = rebuilding integration. Concur/Coupa precedent."
"d7","d7:86:$.gaps[0].title","$.gaps[0].title","narrative","supported","","","0.85","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","No documented utility credit issuance"
"d7","d7:87:$.gaps[0].ask","$.gaps[0].ask","narrative","supported","","","0.661","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","One documented case at any dollar amount — found, contacted, credited, confirmed."
"d7","d7:88:$.gaps[1].title","$.gaps[1].title","narrative","supported","","","0.85","research/outputs/synthesis/00_decision_brief.md","SOC 2 Type II certification status"
"d7","d7:89:$.gaps[1].ask","$.gaps[1].ask","narrative","supported","","","0.729","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","Current certifications, SOC 2 timeline, HIPAA path for healthcare."
"d7","d7:90:$.gaps[2].ask","$.gaps[2].ask","narrative","supported","","","0.68","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","# pilots converted; average time and ACV."
"d7","d7:91:$.gaps[3].title","$.gaps[3].title","narrative","supported","","","0.85","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","Campus chargeback development timeline"
"d7","d7:92:$.gaps[3].ask","$.gaps[3].ask","narrative","supported","","","0.708","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","Engineering estimate for MVP — even rough is better than silence."
"d7","d7:93:$.gaps[4].timeline","$.gaps[4].timeline","narrative","supported","","","0.85","research/outputs/synthesis/D7_Investor_Narrative_and_Pitch_Framework.md","Acceptable gap for seed if labeled “next vertical”"
"d7","d7:94:$.gaps[4].ask","$.gaps[4].ask","narrative","supported","","","0.708","research/outputs/primary/agents/11_Carmen_Vega.md","One additional primary CRE interview (operator, not advisor)."
"d7","d7:95:$.gaps[5].timeline","$.gaps[5].timeline","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Before May — will be asked in first meeting"
"d7","d7:96:$.gaps[5].ask","$.gaps[5].ask","narrative","supported","","","0.567","research/outputs/secondary/agents/s05_Carlos_Mendez.md","Published vs negotiated. Per-meter / per-site / outcome. Pilot terms."
"d8","d8:0:$.tagline","$.tagline","narrative","supported","","","0.531","research/outputs/00_master_corpus.txt","Land with a free billing audit, expand with anomaly alerts, retain with regulatory intel — direct sales, higher-ed first, one recovery proof before May."
"d8","d8:1:$.tldrBullets[0]","$.tldrBullets[0]","tldr","partially_supported","","","0.386","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Show up when the bill hurts — reactive buyers will not reliably come to you via passive product discovery."
"d8","d8:2:$.tldrBullets[1]","$.tldrBullets[1]","tldr","supported","","","0.595","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Higher ed is the only beachhead with two ICPs, incumbent UX pain, predictable calendar, and cleaner Arcadia whitespace."
"d8","d8:3:$.tldrBullets[2]","$.tldrBullets[2]","tldr","supported","","","0.541","research/outputs/secondary/agents/s02_Dana_Park.md","Before May: ship one fully documented error-to-recovery loop — identified savings ≠ realized credits."
"d8","d8:4:$.tldrBullets[3]","$.tldrBullets[3]","tldr","supported","","","0.638","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Arcadia’s migration window is 12–24 months of distraction, not a permanent competitive freeze."
"d8","d8:5:$.executiveScan[0]","$.executiveScan[0]","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Buyers are reactive. Clear Current must appear at the moment the bill hurts — not when they go looking."
"d8","d8:6:$.executiveScan[1]","$.executiveScan[1]","narrative","supported","","","0.779","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Higher ed is the only beachhead with two primary ICPs, an incumbent with structural UX complaints, a predictable calendar, and zero Arcadia presence."
"d8","d8:7:$.executiveScan[2]","$.executiveScan[2]","narrative","supported","","","0.68","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Most important action before May: one fully documented error-recovery loop. Identified ≠ realized."
"d8","d8:8:$.executiveScan[3]","$.executiveScan[3]","narrative","supported","","","0.85","research/outputs/secondary/agents/s01_Victor_Hale.md","Arcadia’s migration distraction is a 12–24 month window. It is not permanent."
"d8","d8:9:$.oemChannel.title","$.oemChannel.title","narrative","supported","","","0.708","research/Interview Summary Documents/Clear_Current_Interview_Summary_Don_Johnson_Trane (1).docx","Solutions-provider persona (Trane-class channel)"
"d8","d8:10:$.oemChannel.body","$.oemChannel.body","narrative","partially_supported","","","0.335","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","OEM and ESCO reps are not buyers — they are accelerators: they need customer-ready energy profiles, peak stories, and finance-friendly summaries before a joint call. Speed to credible numbers beats another analyst login; referral or pilot economics before formal reseller."
"d8","d8:11:$.oemChannel.associations[0]","$.oemChannel.associations[0]","narrative","supported","","","0.85","research/Call Transcripts/CC_Research_Don_Johnson_Trane_Transcript.docx","TEMA (Texas Energy Managers Association)"
"d8","d8:12:$.oemChannel.associations[1]","$.oemChannel.associations[1]","narrative","supported","","","0.85","research/Interview Summary Documents/Clear_Current_Interview_Summary_Don_Johnson_Trane (1).docx","AEE — Association of Energy Engineers"
"d8","d8:13:$.buyerCalibration[0].guidance","$.buyerCalibration[0].guidance","narrative","supported","","","0.708","research/outputs/00_master_corpus.txt","Corporate sustainability often owns reporting, not invoice review — billing error land is usually owners, asset managers, and management companies holding utility P&L."
"d8","d8:14:$.buyerCalibration[1].guidance","$.buyerCalibration[1].guidance","narrative","supported","","","0.567","research/outputs/00_master_corpus.txt","Separate BrainBox/BAS reviews from Clear Current explicitly: invoices and procurement data, not patient or BAS tunnels — lower HIPAA surface if positioned cleanly."
"d8","d8:15:$.icps[0].name","$.icps[0].name","narrative","supported","","","0.85","research/outputs/secondary/agents/s05_Carlos_Mendez.md","Large research university (primary beachhead)"
"d8","d8:16:$.icps[0].description","$.icps[0].description","narrative","supported","","","0.62","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Flagship/large regional research university. District energy system. 800–2,000 meters/submeters. Roughly mid–high seven figures annual utility spend typical at this scale. EnergyCAP incumbent (often via YearOut / Lobo resellers). Often a recently vacated / newly filled energy manager role."
"d8","d8:17:$.icps[0].champions[0]","$.icps[0].champions[0]","narrative","supported","","","0.85","research/Interview Summary Documents/Clear_Current_Interview_Summary_Texas_State.docx","Energy & Water Conservation Manager (e.g., Andee Chamberlain, Texas State)"
"d8","d8:18:$.icps[0].champions[1]","$.icps[0].champions[1]","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Plant Engineer / Director of Utilities (Teague, Nevels)"
"d8","d8:19:$.icps[0].champions[2]","$.icps[0].champions[2]","narrative","supported","","","0.85","research/Interview Summary Documents/Clear_Current_Interview_Summary_Andi_Ault_UT_Austin.docx","Sr. Associate Director of Finance (Andi Ault, UT Austin)"
"d8","d8:20:$.icps[0].champions[3]","$.icps[0].champions[3]","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Facilities Procurement (anonymous function)"
"d8","d8:21:$.icps[0].champions[4]","$.icps[0].champions[4]","narrative","supported","","","0.51","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","InfoSec / Enterprise IT (Combs-flagged blocker)"
"d8","d8:22:$.icps[0].triggers[0]","$.icps[0].triggers[0]","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Unexpected billing error or rate change on recent invoice"
"d8","d8:23:$.icps[0].triggers[3]","$.icps[0].triggers[3]","narrative","supported","","","0.85","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Budget submitted before utility finalizes rates"
"d8","d8:24:$.icps[0].disqualifiers[0]","$.icps[0].disqualifiers[0]","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","<300 meters — insufficient complexity"
"d8","d8:25:$.icps[0].disqualifiers[2]","$.icps[0].disqualifiers[2]","narrative","supported","","","0.85","research/outputs/secondary/agents/s02_Dana_Park.md","Year 1–2 of EnergyCAP contract with no complaints"
"d8","d8:26:$.icps[0].disqualifiers[3]","$.icps[0].disqualifiers[3]","narrative","supported","","","0.638","research/outputs/00_master_corpus.txt","IT policy requiring 18+ month review"
"d8","d8:27:$.icps[0].disqualifiers[4]","$.icps[0].disqualifiers[4]","narrative","supported","","","0.729","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Procurement requiring competitive solicitation with no sole-source exception"
"d8","d8:28:$.icps[0].pilot.scope","$.icps[0].pilot.scope","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","3–5 buildings or 1 central plant + 3 downstream meters"
"d8","d8:29:$.icps[0].pilot.day30","$.icps[0].pilot.day30","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","One Rate Analyst output showing verified discrepancy or tariff opportunity"
"d8","d8:30:$.icps[0].pilot.day90","$.icps[0].pilot.day90","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Portfolio anomaly summary + one regulatory intelligence brief"
"d8","d8:31:$.icps[0].pilot.fee","$.icps[0].pilot.fee","narrative","supported","","","0.51","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Waived or 20% contingency, capped at $30K"
"d8","d8:32:$.icps[0].pilot.conversionEvent","$.icps[0].pilot.conversionEvent","narrative","supported","","","0.744","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Joint meeting with energy manager + finance gatekeeper. Frame: “here is what the budget gap would have been if we had been live before March.”"
"d8","d8:33:$.icps[1].name","$.icps[1].name","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Multi-site corporate energy buyer (secondary beachhead)"
"d8","d8:34:$.icps[1].description","$.icps[1].description","narrative","supported","","","0.698","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Multi-site manufacturer, retail chain, or QSR operator. 20–200 locations in deregulated markets (ERCOT preferred). $5–50M annual spend. Facilities Director / VP Ops owns energy function. Currently uses spreadsheets or an ESCO like ENGIE Impact."
"d8","d8:35:$.icps[1].champions[0]","$.icps[1].champions[0]","narrative","supported","","","0.85","research/Interview Summary Documents/Clear_Current_Interview_Summary_Sean_Sevy_Houston_Methodist (1).docx","VP Facilities / Director of Operations / Energy Manager"
"d8","d8:36:$.icps[1].triggers[0]","$.icps[1].triggers[0]","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Regulatory change in deregulated market — supplier switching confusion"
"d8","d8:37:$.icps[1].triggers[1]","$.icps[1].triggers[1]","narrative","supported","","","0.85","research/outputs/primary/agents/09_Lisa_Huang.md","ESG disclosure requirement (CSRD, CA SB 253/261)"
"d8","d8:38:$.icps[1].triggers[2]","$.icps[1].triggers[2]","narrative","supported","","","0.661","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Discovery of dead/neighbor meter — ENGIE thresholds missed baseline drift"
"d8","d8:39:$.icps[1].disqualifiers[1]","$.icps[1].disqualifiers[1]","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","All in regulated single-utility markets"
"d8","d8:40:$.icps[1].disqualifiers[2]","$.icps[1].disqualifiers[2]","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Long-term outsourced ENGIE/Ameresco contract"
"d8","d8:41:$.icps[1].disqualifiers[3]","$.icps[1].disqualifiers[3]","narrative","supported","","","0.85","research/outputs/00_master_corpus.txt","No internal champion with budget influence"
"d8","d8:42:$.icps[1].pilot.day30","$.icps[1].pilot.day30","narrative","supported","","","0.85","research/outputs/secondary/agents/s01_Victor_Hale.md","Billing audit report by error category"
"d8","d8:43:$.icps[1].pilot.day60","$.icps[1].pilot.day60","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Portfolio anomaly dashboard + regulatory brief on highest-spend REP"
"d8","d8:44:$.icps[1].pilot.fee","$.icps[1].pilot.fee","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","20–25% contingency; moves to subscription at 12 months"
"d8","d8:45:$.icps[1].pilot.conversionEvent","$.icps[1].pilot.conversionEvent","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","CFO presentation on annualized recovery vs subscription ROI — “subscription is covered in the first identified cluster.”"
"d8","d8:46:$.icps[2].name","$.icps[2].name","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Large health system (third vertical, evidence-informed)"
"d8","d8:47:$.icps[2].description","$.icps[2].description","narrative","supported","","","0.811","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Regional/national system. 10–50 campuses. $20M–$265M annual utility spend. Third-party bill processor (Peer AI, Get Choice) + energy broker. Single CEM covering entire portfolio."
"d8","d8:48:$.icps[2].champions[0]","$.icps[2].champions[0]","narrative","supported","","","0.85","research/Interview Summary Documents/Clear_Current_Interview_Summary_Phil_Combs_Trane.docx","Director of Facilities / VP Sustainability"
"d8","d8:49:$.icps[2].champions[2]","$.icps[2].champions[2]","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","CISO (most restrictive IT posture of any vertical)"
"d8","d8:50:$.icps[2].triggers[0]","$.icps[2].triggers[0]","narrative","supported","","","0.756","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Polar vortex / extreme weather exposing demand charge management gaps"
